Date,Temp_Mean,Temp_Max,Temp_Min,Rainfall_Sum
2011-08-31,25.8,26.9,25.1,31.4
2011-09-01,26.8,29.0,25.2,2.0
2011-09-02,27.0,30.0,25.0,3.4
2011-09-03,27.5,30.3,24.5,0.0
2011-09-04,27.4,29.8,24.9,0.0
2011-09-05,26.7,29.4,24.1,0.2
2011-09-06,26.9,29.6,24.8,0.0
2011-09-07,26.8,29.3,24.8,0.6
2011-09-08,27.1,29.2,25.2,1.0
2011-09-09,27.1,29.6,24.8,2.2
2011-09-10,27.3,30.3,24.1,0.5
2011-09-11,27.2,30.1,24.4,0.1
2011-09-12,27.0,29.5,24.6,0.3
2011-09-13,27.0,29.5,24.3,0.0
2011-09-14,27.4,29.9,25.1,0.2
2011-09-15,27.4,29.7,26.0,0.4
2011-09-16,27.2,29.8,25.5,4.8
2011-09-17,27.5,30.2,24.7,0.0
2011-09-18,27.5,30.6,24.7,0.0
2011-09-19,27.1,29.9,24.6,0.0
2011-09-20,26.5,29.0,24.4,0.5
2011-09-21,26.1,29.3,23.4,0.0
2011-09-22,26.2,28.9,24.3,0.7
2011-09-23,26.1,28.7,24.2,0.7
2011-09-24,26.2,28.2,24.8,2.1
2011-09-25,27.0,29.4,24.6,0.0
2011-09-26,27.7,30.9,24.7,0.0
2011-09-27,28.0,31.0,25.2,0.0
2011-09-28,28.4,31.3,25.9,0.0
2011-09-29,28.3,30.3,25.9,2.5
2011-09-30,27.7,30.0,25.5,0.3
2011-10-01,27.7,30.7,25.3,1.7
2011-10-02,26.3,27.2,25.0,12.6
2011-10-03,25.2,27.2,23.8,0.7
2011-10-04,25.8,28.9,23.7,0.0
2011-10-05,26.2,28.7,24.2,0.1
2011-10-06,26.3,28.9,24.0,0.2
2011-10-07,26.3,29.0,24.3,0.8
2011-10-08,26.6,29.3,24.2,0.0
2011-10-09,26.6,28.7,24.7,5.5
2011-10-10,26.4,28.6,25.0,7.0
2011-10-11,25.8,27.1,25.0,9.6
2011-10-12,26.3,28.5,24.8,2.7
2011-10-13,26.4,29.1,24.6,0.1
2011-10-14,25.6,28.4,23.8,8.0
2011-10-15,25.3,27.0,23.6,9.5
2011-10-16,25.7,28.4,24.0,3.4
2011-10-17,25.4,28.1,23.7,1.8
2011-10-18,24.9,27.3,23.2,0.3
2011-10-19,24.6,27.3,22.8,0.1
2011-10-20,24.6,27.9,21.9,0.0
2011-10-21,25.1,28.4,22.5,0.0
2011-10-22,25.4,28.4,22.9,0.0
2011-10-23,25.4,28.3,23.0,0.0
2011-10-24,25.4,28.7,22.9,0.0
2011-10-25,25.1,28.3,23.1,0.2
2011-10-26,24.1,26.7,22.3,0.9
2011-10-27,24.3,27.2,22.4,0.0
2011-10-28,24.3,27.7,21.0,0.0
2011-10-29,24.8,27.9,22.2,0.0
2011-10-30,24.8,27.5,22.7,0.0
2011-10-31,24.9,27.6,22.7,0.0
2011-11-01,24.6,28.4,21.4,0.0
2011-11-02,25.4,28.8,22.8,0.0
2011-11-03,25.5,28.1,23.3,0.9
2011-11-04,25.7,29.0,23.3,0.0
2011-11-05,25.9,29.3,23.4,0.0
2011-11-06,26.1,29.6,23.6,0.0
2011-11-07,25.4,27.0,24.0,15.0
2011-11-08,24.3,26.0,23.1,17.5
2011-11-09,24.5,27.0,22.8,20.9
2011-11-10,23.0,24.5,21.2,16.5
2011-11-11,22.9,25.9,21.3,9.6
2011-11-12,24.1,27.5,21.7,0.0
2011-11-13,24.0,27.0,22.1,0.0
2011-11-14,24.1,27.4,22.0,0.0
2011-11-15,24.4,27.6,22.1,0.0
2011-11-16,24.3,26.7,22.6,5.2
2011-11-17,24.4,25.9,23.1,30.2
2011-11-18,25.7,28.7,22.8,0.5
2011-11-19,25.4,28.3,23.2,14.2
2011-11-20,22.8,24.2,21.9,13.5
2011-11-21,22.8,24.4,21.2,3.0
2011-11-22,22.7,24.2,21.7,3.8
2011-11-23,22.6,24.7,21.1,2.2
2011-11-24,22.3,25.2,20.4,1.9
2011-11-25,22.3,24.8,20.2,0.1
2011-11-26,22.7,24.7,21.3,4.4
2011-11-27,22.7,25.6,21.4,1.2
2011-11-28,22.7,25.7,20.5,0.0
2011-11-29,23.0,26.2,20.0,0.0
2011-11-30,23.3,26.0,21.4,0.1
2011-12-01,21.2,23.2,19.1,0.1
2011-12-02,18.1,19.9,16.6,6.9
2011-12-03,18.5,21.6,16.6,0.6
2011-12-04,19.6,22.7,16.1,0.0
2011-12-05,20.4,22.3,19.1,2.3
2011-12-06,22.0,25.3,19.9,6.3
2011-12-07,22.7,26.0,20.6,0.0
2011-12-08,21.3,24.4,18.8,0.2
2011-12-09,18.0,18.8,17.3,4.1
2011-12-10,18.2,19.7,17.3,0.7
2011-12-11,17.6,18.7,16.6,1.2
2011-12-12,19.3,20.6,18.6,11.0
2011-12-13,20.6,22.8,18.8,6.3
2011-12-14,21.2,23.7,19.7,1.2
2011-12-15,20.6,23.2,18.8,0.0
2011-12-16,18.7,21.0,16.6,0.2
2011-12-17,17.7,20.3,16.2,0.1
2011-12-18,18.1,21.2,16.1,0.0
2011-12-19,18.7,22.1,16.0,0.0
2011-12-20,19.0,20.4,17.9,0.7
2011-12-21,19.6,22.4,18.0,0.2
2011-12-22,18.2,20.2,15.8,1.3
2011-12-23,16.0,18.0,14.6,4.7
2011-12-24,14.7,16.8,13.6,2.0
2011-12-25,16.1,19.5,13.2,0.0
2011-12-26,17.0,20.4,13.9,0.0
2011-12-27,17.9,21.4,14.5,0.2
2011-12-28,18.0,21.7,15.8,0.0
2011-12-29,18.5,22.4,16.0,0.0
2011-12-30,18.5,20.5,17.3,0.1
2011-12-31,17.5,18.3,16.6,4.0
2012-01-01,17.4,20.3,15.6,0.0
2012-01-02,16.9,18.4,15.3,0.0
2012-01-03,17.6,21.3,14.9,0.0
2012-01-04,15.0,16.9,13.4,0.6
2012-01-05,14.5,15.8,13.2,3.5
2012-01-06,16.6,18.9,15.1,8.8
2012-01-07,17.7,21.6,15.3,0.0
2012-01-08,17.9,22.2,15.2,0.0
2012-01-09,18.3,22.2,16.1,0.0
2012-01-10,18.2,21.7,16.1,0.0
2012-01-11,17.8,20.4,16.1,0.0
2012-01-12,17.9,20.3,16.3,0.0
2012-01-13,17.9,19.3,16.7,4.8
2012-01-14,19.5,22.7,17.2,0.1
2012-01-15,20.1,24.4,17.8,0.5
2012-01-16,17.9,20.3,15.9,2.3
2012-01-17,17.4,20.9,14.6,0.0
2012-01-18,18.6,21.4,16.0,0.0
2012-01-19,19.1,23.3,16.5,0.0
2012-01-20,18.4,22.3,15.9,0.0
2012-01-21,17.5,20.1,15.9,0.0
2012-01-22,16.7,19.9,15.4,0.2
2012-01-23,15.2,16.8,13.5,2.5
2012-01-24,16.6,19.8,14.8,1.5
2012-01-25,15.1,17.4,14.0,1.7
2012-01-26,16.4,19.3,14.3,0.4
2012-01-27,17.7,22.1,14.4,0.0
2012-01-28,18.7,23.2,16.0,0.0
2012-01-29,18.0,21.6,16.2,0.0
2012-01-30,17.3,20.3,15.4,0.0
2012-01-31,16.6,19.9,14.8,0.0
2012-02-01,17.0,21.0,14.2,0.0
2012-02-02,17.6,22.4,15.0,0.0
2012-02-03,16.6,19.1,15.0,0.0
2012-02-04,18.5,23.1,15.1,0.0
2012-02-05,19.6,23.9,16.0,0.0
2012-02-06,21.6,25.3,17.4,3.8
2012-02-07,18.7,20.9,14.3,5.4
2012-02-08,14.3,14.9,13.9,4.3
2012-02-09,16.5,20.3,14.0,0.0
2012-02-10,17.7,21.6,15.2,0.0
2012-02-11,18.0,22.4,15.3,0.0
2012-02-12,19.0,23.2,16.0,0.1
2012-02-13,20.6,25.3,16.8,0.0
2012-02-14,21.9,25.1,18.9,0.0
2012-02-15,21.3,24.9,19.0,0.0
2012-02-16,18.7,20.6,16.4,0.4
2012-02-17,16.9,20.5,14.7,4.4
2012-02-18,16.0,19.3,14.2,0.8
2012-02-19,16.5,18.9,14.8,0.0
2012-02-20,18.1,20.1,15.9,1.3
2012-02-21,19.0,20.7,17.3,9.2
2012-02-22,20.4,23.9,17.9,9.1
2012-02-23,22.5,26.4,19.2,6.2
2012-02-24,21.7,24.4,19.7,5.8
2012-02-25,19.6,22.6,16.8,10.6
2012-02-26,17.1,19.3,15.6,4.5
2012-02-27,17.0,19.7,14.9,0.5
2012-02-28,17.4,19.5,15.7,8.6
2012-02-29,19.1,23.4,16.2,3.8
2012-03-01,20.8,25.1,17.2,0.0
2012-03-02,22.0,26.3,18.2,0.0
2012-03-03,21.7,24.9,19.3,0.1
2012-03-04,21.9,27.0,18.8,0.0
2012-03-05,23.9,28.4,18.1,0.0
2012-03-06,23.9,28.2,20.0,0.1
2012-03-07,22.4,25.9,19.6,0.0
2012-03-08,21.6,24.8,19.3,0.1
2012-03-09,19.2,21.4,17.5,2.4
2012-03-10,17.9,21.5,16.1,1.8
2012-03-11,17.1,19.1,16.2,2.3
2012-03-12,18.5,21.5,16.5,3.9
2012-03-13,18.3,20.8,16.6,0.7
2012-03-14,20.0,23.5,17.7,0.0
2012-03-15,21.5,25.9,17.8,0.0
2012-03-16,22.9,26.6,18.3,0.8
2012-03-17,25.6,28.8,23.0,0.0
2012-03-18,25.5,29.0,23.6,2.4
2012-03-19,23.4,26.5,21.0,8.6
2012-03-20,22.3,25.7,20.3,0.4
2012-03-21,21.6,24.2,19.7,0.0
2012-03-22,22.9,26.5,19.6,0.0
2012-03-23,24.0,28.1,20.7,2.9
2012-03-24,17.5,19.7,15.9,3.9
2012-03-25,20.0,22.9,17.1,0.0
2012-03-26,20.8,23.8,18.2,0.0
2012-03-27,20.9,23.8,17.5,0.0
2012-03-28,21.5,24.1,19.1,1.0
2012-03-29,21.9,24.6,18.7,1.0
2012-03-30,22.7,26.4,19.5,0.0
2012-03-31,22.5,25.0,20.2,0.0
2012-04-01,22.3,25.2,19.6,0.0
2012-04-02,23.9,27.2,20.2,0.1
2012-04-03,24.7,27.5,22.6,10.4
2012-04-04,23.2,25.6,21.5,0.6
2012-04-05,23.2,26.3,20.9,0.3
2012-04-06,21.9,22.5,21.3,30.0
2012-04-07,22.2,23.1,21.2,15.1
2012-04-08,22.9,25.5,21.4,1.6
2012-04-09,23.3,26.1,21.0,0.0
2012-04-10,24.7,28.4,21.2,0.6
2012-04-11,25.9,28.9,23.4,0.1
2012-04-12,25.6,29.1,22.1,0.0
2012-04-13,26.0,29.5,22.8,0.3
2012-04-14,25.8,28.9,23.4,1.4
2012-04-15,25.9,28.7,23.2,0.7
2012-04-16,25.2,28.2,22.8,2.4
2012-04-17,23.2,24.5,22.5,46.6
2012-04-18,24.0,27.4,21.9,15.4
2012-04-19,24.6,27.3,22.4,31.8
2012-04-20,24.7,27.5,23.3,16.9
2012-04-21,24.1,25.4,23.3,61.3
2012-04-22,25.0,27.5,23.1,2.5
2012-04-23,25.9,29.4,21.8,0.0
2012-04-24,26.8,29.3,24.7,9.4
2012-04-25,26.0,28.3,24.8,29.0
2012-04-26,25.0,27.2,23.4,22.2
2012-04-27,24.7,27.8,22.6,15.1
2012-04-28,25.5,28.0,23.3,9.9
2012-04-29,26.5,29.2,24.2,5.0
2012-04-30,26.3,28.7,24.6,4.5
2012-05-01,27.3,30.4,24.9,6.2
2012-05-02,26.5,28.8,24.5,10.1
2012-05-03,26.0,29.1,24.5,17.4
2012-05-04,25.0,26.4,23.8,29.8
2012-05-05,25.2,27.9,23.0,0.3
2012-05-06,25.5,28.2,23.2,4.1
2012-05-07,26.3,29.0,23.4,0.0
2012-05-08,27.1,29.5,24.2,0.0
2012-05-09,27.0,30.0,24.6,1.8
2012-05-10,26.9,29.9,24.8,2.5
2012-05-11,25.6,28.0,24.2,28.1
2012-05-12,26.3,28.5,24.3,19.1
2012-05-13,27.2,30.1,24.5,0.0
2012-05-14,27.9,30.9,24.8,0.0
2012-05-15,27.3,30.0,25.6,10.7
2012-05-16,26.2,27.4,25.1,23.2
2012-05-17,25.2,26.8,24.5,66.5
2012-05-18,25.9,28.3,24.4,18.5
2012-05-19,25.6,26.3,24.5,41.1
2012-05-20,24.9,26.0,23.9,60.6
2012-05-21,25.7,29.0,24.0,6.2
2012-05-22,25.6,28.1,23.6,1.2
2012-05-23,26.0,28.9,22.1,0.1
2012-05-24,26.7,29.3,24.2,0.0
2012-05-25,27.2,30.0,23.9,0.0
2012-05-26,26.5,28.8,24.8,24.6
2012-05-27,26.7,30.1,24.4,18.3
2012-05-28,26.3,29.1,24.8,32.5
2012-05-29,26.8,29.7,25.0,27.7
2012-05-30,26.9,29.3,25.4,5.4
2012-05-31,27.2,30.3,25.1,0.2
2012-06-01,27.5,30.3,25.5,3.0
2012-06-02,27.3,30.0,25.2,0.2
2012-06-03,27.5,30.5,24.9,0.0
2012-06-04,27.5,30.2,25.5,0.5
2012-06-05,27.3,29.7,25.3,0.2
2012-06-06,27.5,29.5,25.1,8.0
2012-06-07,28.1,30.9,26.3,14.2
2012-06-08,26.9,28.9,25.5,49.5
2012-06-09,26.4,28.2,25.6,59.2
2012-06-10,26.3,27.7,25.5,93.3
2012-06-11,26.2,27.2,25.5,150.6
2012-06-12,26.1,27.1,25.5,128.7
2012-06-13,26.0,27.1,25.3,49.6
2012-06-14,25.7,26.3,25.1,93.4
2012-06-15,26.0,27.3,25.3,28.9
2012-06-16,27.4,30.1,25.4,7.5
2012-06-17,27.0,30.0,24.7,10.8
2012-06-18,26.9,30.0,25.0,17.7
2012-06-19,26.2,28.1,25.4,85.8
2012-06-20,26.2,26.8,25.7,105.2
2012-06-21,25.7,27.2,24.8,90.1
2012-06-22,26.4,29.0,25.1,29.0
2012-06-23,26.8,29.8,25.1,9.5
2012-06-24,27.3,30.0,25.1,12.4
2012-06-25,27.1,30.0,25.0,10.9
2012-06-26,27.6,30.2,25.2,0.3
2012-06-27,27.9,30.8,25.1,0.4
2012-06-28,27.7,30.3,25.2,0.2
2012-06-29,28.1,30.6,26.3,0.3
2012-06-30,28.6,31.6,26.0,0.0
2012-07-01,28.2,31.4,26.1,0.2
2012-07-02,28.0,31.1,24.9,0.9
2012-07-03,28.3,31.2,25.9,0.0
2012-07-04,27.9,31.0,25.8,4.2
2012-07-05,28.4,32.0,25.5,2.1
2012-07-06,28.5,31.1,26.5,0.0
2012-07-07,28.3,31.1,25.9,0.1
2012-07-08,28.5,31.4,25.8,0.0
2012-07-09,28.5,31.1,25.8,0.0
2012-07-10,28.4,30.7,25.9,1.3
2012-07-11,28.2,30.3,26.2,1.1
2012-07-12,27.9,30.5,25.3,1.3
2012-07-13,28.2,30.9,25.7,0.6
2012-07-14,27.9,30.6,26.1,2.2
2012-07-15,27.9,30.3,25.7,1.3
2012-07-16,28.0,30.5,25.9,8.1
2012-07-17,28.1,30.4,26.2,3.9
2012-07-18,28.1,30.0,26.2,1.8
2012-07-19,28.8,31.2,26.3,0.5
2012-07-20,28.5,31.1,26.4,1.0
2012-07-21,28.9,31.6,26.6,3.4
2012-07-22,27.6,29.5,26.1,4.7
2012-07-23,28.4,31.4,25.8,0.9
2012-07-24,27.7,29.1,25.7,2.7
2012-07-25,26.4,29.7,24.6,27.4
2012-07-26,26.5,29.0,24.9,6.2
2012-07-27,27.2,29.7,25.2,5.1
2012-07-28,27.5,30.0,25.1,0.3
2012-07-29,27.6,30.4,25.3,3.1
2012-07-30,27.6,30.1,25.2,2.0
2012-07-31,27.0,29.0,25.9,27.1
2012-08-01,27.5,29.2,26.2,2.2
2012-08-02,26.1,27.3,24.3,92.1
2012-08-03,26.8,29.8,24.6,10.2
2012-08-04,27.3,29.7,25.5,5.2
2012-08-05,27.2,30.0,25.2,2.2
2012-08-06,27.3,29.9,25.1,2.8
2012-08-07,26.4,28.1,25.3,29.3
2012-08-08,27.2,29.8,25.3,15.1
2012-08-09,26.6,27.9,25.5,13.3
2012-08-10,26.3,28.3,25.2,16.9
2012-08-11,26.2,27.8,25.0,30.6
2012-08-12,26.7,29.1,25.2,5.5
2012-08-13,27.5,30.3,24.7,2.4
2012-08-14,27.7,30.1,25.1,0.7
2012-08-15,28.2,30.5,25.9,0.1
2012-08-16,28.3,31.4,26.4,0.9
2012-08-17,27.8,29.9,26.4,1.0
2012-08-18,26.9,28.7,25.0,5.2
2012-08-19,26.8,29.6,24.2,1.3
2012-08-20,27.2,30.1,24.6,1.4
2012-08-21,27.0,29.3,25.0,6.2
2012-08-22,27.0,29.5,24.4,2.8
2012-08-23,27.8,30.3,25.4,0.0
2012-08-24,27.4,28.7,26.6,55.2
2012-08-25,27.4,29.2,25.8,2.9
2012-08-26,26.6,29.5,24.1,8.8
2012-08-27,27.3,30.2,25.1,6.5
2012-08-28,27.4,29.4,25.9,31.5
2012-08-29,26.9,29.5,25.2,1.4
2012-08-30,26.9,29.5,25.2,1.7
2012-08-31,26.5,29.0,25.0,10.5
2012-09-01,26.5,29.5,24.3,0.9
2012-09-02,26.3,29.2,24.0,3.4
2012-09-03,26.6,29.4,24.0,2.3
2012-09-04,27.1,29.8,23.8,0.8
2012-09-05,27.9,30.7,25.5,0.9
2012-09-06,28.1,30.4,26.2,3.1
2012-09-07,27.2,30.6,25.6,14.2
2012-09-08,27.6,30.5,25.1,0.9
2012-09-09,27.5,30.0,25.1,0.2
2012-09-10,27.6,29.9,25.2,1.5
2012-09-11,27.3,29.6,25.1,0.9
2012-09-12,27.3,30.0,24.5,1.2
2012-09-13,27.6,29.8,24.9,1.0
2012-09-14,26.7,29.5,24.6,1.9
2012-09-15,26.7,30.0,24.6,0.0
2012-09-16,25.8,28.7,23.9,0.0
2012-09-17,25.2,28.9,21.9,0.0
2012-09-18,25.1,28.4,21.1,0.0
2012-09-19,25.6,27.6,23.2,0.1
2012-09-20,25.6,28.0,23.4,0.0
2012-09-21,26.7,29.8,23.6,0.0
2012-09-22,27.3,30.6,24.0,0.0
2012-09-23,27.4,29.9,24.7,0.4
2012-09-24,26.9,29.7,24.1,0.8
2012-09-25,27.0,29.6,25.2,3.4
2012-09-26,27.1,29.7,25.0,0.0
2012-09-27,26.9,30.0,23.9,0.0
2012-09-28,26.2,28.2,25.0,0.0
2012-09-29,25.6,28.4,23.3,0.0
2012-09-30,25.1,27.7,22.9,0.1
2012-10-01,25.3,28.0,22.5,0.0
2012-10-02,24.9,28.0,21.7,0.0
2012-10-03,24.8,27.9,21.8,0.0
2012-10-04,24.6,27.8,21.4,0.0
2012-10-05,25.4,28.2,23.2,0.0
2012-10-06,25.5,28.7,22.9,0.0
2012-10-07,25.5,28.3,23.2,0.0
2012-10-08,25.5,28.6,23.3,0.2
2012-10-09,25.2,28.4,23.3,0.0
2012-10-10,24.7,28.0,22.5,0.0
2012-10-11,24.8,28.3,22.4,0.0
2012-10-12,24.6,27.8,22.5,0.0
2012-10-13,24.3,27.3,21.9,0.0
2012-10-14,24.9,28.4,22.2,0.0
2012-10-15,24.9,28.6,21.8,0.0
2012-10-16,24.6,28.3,22.0,0.0
2012-10-17,24.8,28.6,22.2,0.0
2012-10-18,24.0,27.4,21.8,0.0
2012-10-19,23.8,27.2,20.7,0.0
2012-10-20,23.5,26.6,19.8,0.0
2012-10-21,23.9,26.7,21.2,0.0
2012-10-22,23.8,28.1,19.8,0.0
2012-10-23,24.5,28.7,20.3,0.0
2012-10-24,25.3,28.4,23.2,0.8
2012-10-25,25.3,29.2,21.4,0.0
2012-10-26,26.3,29.5,23.5,0.5
2012-10-27,26.5,28.8,24.3,0.0
2012-10-28,26.4,29.2,24.2,0.0
2012-10-29,25.9,29.1,23.2,0.9
2012-10-30,25.5,28.4,23.4,0.2
2012-10-31,23.1,24.5,21.4,4.8
2012-11-01,23.1,26.3,20.9,1.5
2012-11-02,23.8,26.7,21.3,0.1
2012-11-03,23.7,27.4,20.5,0.0
2012-11-04,24.2,28.0,21.2,0.2
2012-11-05,24.1,27.3,21.7,0.0
2012-11-06,23.7,27.3,21.2,0.0
2012-11-07,23.3,26.4,20.3,0.0
2012-11-08,23.8,26.9,21.5,0.0
2012-11-09,24.3,27.7,20.5,0.0
2012-11-10,25.0,28.6,21.5,0.0
2012-11-11,24.5,27.7,22.6,0.0
2012-11-12,23.8,26.9,21.4,0.0
2012-11-13,24.2,27.9,21.7,0.0
2012-11-14,24.0,27.6,20.5,0.0
2012-11-15,24.7,28.3,21.3,0.0
2012-11-16,24.6,27.1,22.9,1.8
2012-11-17,21.8,22.8,20.6,74.5
2012-11-18,21.1,22.9,20.2,4.7
2012-11-19,22.2,24.9,20.5,0.0
2012-11-20,22.8,25.5,20.7,0.0
2012-11-21,23.3,26.3,21.5,0.7
2012-11-22,23.9,26.7,22.1,23.2
2012-11-23,23.6,27.2,20.7,1.9
2012-11-24,21.7,23.5,20.2,3.0
2012-11-25,23.3,26.7,21.1,0.5
2012-11-26,22.4,26.8,19.4,2.3
2012-11-27,19.8,21.3,18.5,2.8
2012-11-28,21.4,24.0,19.7,0.2
2012-11-29,22.1,24.6,20.7,0.7
2012-11-30,22.1,24.3,20.4,2.8
2012-12-01,22.3,25.0,21.0,1.3
2012-12-02,21.2,22.9,19.8,4.1
2012-12-03,20.1,21.6,19.4,10.8
2012-12-04,20.8,23.2,19.0,1.2
2012-12-05,18.9,20.6,18.2,24.6
2012-12-06,19.3,21.7,17.5,5.5
2012-12-07,19.5,21.8,17.8,1.9
2012-12-08,20.2,21.3,19.3,6.4
2012-12-09,19.5,20.6,18.7,3.1
2012-12-10,19.6,21.6,18.3,0.1
2012-12-11,19.1,22.1,17.5,0.0
2012-12-12,19.4,22.7,16.9,0.0
2012-12-13,20.0,23.4,17.0,0.3
2012-12-14,21.0,25.1,16.6,0.0
2012-12-15,21.5,25.5,17.7,0.0
2012-12-16,22.0,25.7,19.7,0.0
2012-12-17,21.4,25.4,18.6,0.0
2012-12-18,19.6,23.3,16.3,0.6
2012-12-19,17.7,20.4,15.6,0.1
2012-12-20,19.6,23.3,16.8,0.0
2012-12-21,20.6,25.3,16.7,0.0
2012-12-22,20.3,23.4,18.1,0.0
2012-12-23,16.4,18.1,15.4,5.9
2012-12-24,16.9,18.6,15.5,0.0
2012-12-25,18.8,21.4,16.5,0.0
2012-12-26,20.4,23.7,18.0,0.0
2012-12-27,20.3,23.5,18.2,2.4
2012-12-28,20.6,24.4,18.0,1.0
2012-12-29,20.9,24.5,18.6,0.7
2012-12-30,14.4,19.1,11.9,27.4
2012-12-31,13.4,16.0,11.7,0.5
2013-01-01,16.2,19.6,13.6,0.0
2013-01-02,18.4,21.6,15.8,0.7
2013-01-03,17.7,19.1,16.6,6.7
2013-01-04,17.9,21.2,15.7,0.6
2013-01-05,18.3,21.4,16.4,0.0
2013-01-06,18.9,22.2,16.7,0.4
2013-01-07,19.6,22.7,17.9,0.2
2013-01-08,18.7,20.1,17.1,1.2
2013-01-09,16.6,18.2,15.2,6.3
2013-01-10,16.9,19.4,14.8,2.4
2013-01-11,17.6,20.0,16.1,3.0
2013-01-12,18.6,21.3,16.8,2.1
2013-01-13,17.9,20.7,16.4,19.8
2013-01-14,16.3,19.1,14.2,0.0
2013-01-15,16.6,19.9,14.0,0.0
2013-01-16,16.9,20.8,13.6,0.0
2013-01-17,16.5,19.8,14.2,0.0
2013-01-18,15.3,18.0,13.2,0.0
2013-01-19,16.9,20.3,13.8,0.0
2013-01-20,18.0,22.2,14.6,0.0
2013-01-21,18.8,23.2,14.8,0.0
2013-01-22,18.9,23.1,15.4,0.0
2013-01-23,18.6,22.4,16.5,0.0
2013-01-24,18.5,21.3,16.3,0.1
2013-01-25,17.9,20.7,16.1,2.7
2013-01-26,17.4,21.0,15.1,0.0
2013-01-27,17.4,20.5,15.8,0.0
2013-01-28,17.7,20.8,15.1,0.4
2013-01-29,18.1,22.1,15.2,0.0
2013-01-30,18.4,22.8,14.3,0.0
2013-01-31,18.6,22.7,15.0,0.0
2013-02-01,19.8,23.9,16.0,0.0
2013-02-02,21.3,24.4,19.3,0.0
2013-02-03,21.3,25.0,19.1,0.2
2013-02-04,22.4,26.3,18.7,0.2
2013-02-05,22.4,25.1,20.1,0.9
2013-02-06,21.5,25.3,19.1,0.0
2013-02-07,20.6,24.5,17.9,0.0
2013-02-08,18.4,21.6,16.3,0.0
2013-02-09,16.6,19.5,15.0,2.1
2013-02-10,17.7,21.6,15.2,0.0
2013-02-11,18.8,23.0,16.4,0.0
2013-02-12,19.4,24.2,16.8,0.0
2013-02-13,18.9,22.2,16.3,0.5
2013-02-14,20.3,24.4,17.0,0.0
2013-02-15,20.7,24.5,17.8,0.2
2013-02-16,19.2,22.8,16.8,0.8
2013-02-17,20.4,24.2,17.6,0.0
2013-02-18,22.2,27.3,17.1,0.0
2013-02-19,21.0,25.9,16.9,0.1
2013-02-20,18.4,21.9,16.3,1.2
2013-02-21,19.3,23.4,17.0,0.4
2013-02-22,18.9,22.9,17.2,0.0
2013-02-23,19.2,23.3,16.6,0.0
2013-02-24,19.6,23.0,16.7,0.0
2013-02-25,20.4,24.5,17.2,0.0
2013-02-26,21.0,24.6,18.0,0.0
2013-02-27,21.2,25.4,18.3,0.0
2013-02-28,21.0,25.3,17.6,0.0
2013-03-01,22.3,26.4,18.5,0.0
2013-03-02,18.1,20.6,15.4,10.5
2013-03-03,16.1,18.5,15.0,5.1
2013-03-04,17.0,19.8,14.8,1.5
2013-03-05,18.8,21.8,15.9,0.0
2013-03-06,19.0,22.8,15.3,0.0
2013-03-07,18.9,23.9,14.6,0.0
2013-03-08,19.7,24.9,13.6,0.0
2013-03-09,22.3,27.0,18.0,0.0
2013-03-10,21.9,27.1,16.8,0.0
2013-03-11,21.2,25.2,18.6,0.0
2013-03-12,21.7,25.5,18.3,0.0
2013-03-13,22.9,27.1,19.0,1.4
2013-03-14,20.6,24.3,18.2,1.2
2013-03-15,19.6,22.7,17.5,3.0
2013-03-16,20.9,24.7,17.8,0.0
2013-03-17,22.4,26.9,17.7,0.0
2013-03-18,23.4,25.9,21.2,4.7
2013-03-19,24.1,27.9,20.4,0.0
2013-03-20,24.4,27.8,21.8,0.0
2013-03-21,22.5,25.4,20.0,0.4
2013-03-22,23.6,27.6,19.6,0.0
2013-03-23,24.5,29.0,20.3,0.6
2013-03-24,24.5,27.2,21.8,0.4
2013-03-25,23.2,26.8,20.0,0.0
2013-03-26,23.0,27.1,20.4,0.0
2013-03-27,22.4,26.1,20.4,8.1
2013-03-28,23.3,27.2,20.3,0.0
2013-03-29,23.1,26.4,20.6,2.3
2013-03-30,23.1,26.8,20.2,0.0
2013-03-31,23.1,26.3,20.7,8.2
2013-04-01,23.0,25.8,21.3,8.3
2013-04-02,23.6,26.9,20.9,1.7
2013-04-03,22.2,24.6,20.8,16.8
2013-04-04,23.4,26.5,20.7,6.5
2013-04-05,25.0,27.9,22.3,15.9
2013-04-06,22.6,24.6,18.5,24.2
2013-04-07,19.3,20.9,17.8,0.0
2013-04-08,21.3,24.4,18.7,0.0
2013-04-09,21.9,25.6,19.5,0.5
2013-04-10,21.7,24.7,19.5,4.4
2013-04-11,21.3,23.7,19.6,4.3
2013-04-12,20.4,22.6,18.7,5.5
2013-04-13,22.0,24.4,19.9,2.4
2013-04-14,21.5,23.5,19.9,7.1
2013-04-15,22.7,25.8,19.3,0.1
2013-04-16,24.4,28.0,21.1,0.3
2013-04-17,25.0,27.8,22.4,0.0
2013-04-18,25.9,28.8,23.2,1.9
2013-04-19,25.2,27.5,23.4,0.2
2013-04-20,25.0,28.4,22.6,4.6
2013-04-21,23.1,25.9,20.3,5.5
2013-04-22,22.2,24.7,19.9,2.0
2013-04-23,24.3,27.4,21.7,0.0
2013-04-24,25.3,28.3,22.4,0.8
2013-04-25,25.1,27.9,23.0,0.4
2013-04-26,22.7,23.6,22.0,21.2
2013-04-27,22.4,23.6,21.4,10.6
2013-04-28,23.4,25.8,21.2,2.0
